"subject" "activity" "signal" "domain" "variable" "variablemean"
"11210" 29 "sitting" "BodyGyroZ" "frequency" "standarddeviation" -0.972912517166667
"11211" 29 "sitting" "BodyGyroZ" "time" "mean" 0.0580495969166667
"11212" 29 "sitting" "BodyGyroZ" "time" "standarddeviation" -0.971227991666667
"11213" 29 "sitting" "GravityAccMag" "time" "mean" -0.978017021833333
"11214" 29 "sitting" "GravityAccMag" "time" "standarddeviation" -0.9692903165
"11215" 29 "sitting" "GravityAccX" "time" "mean" 0.891563755166667
"11216" 29 "sitting" "GravityAccX" "time" "standarddeviation" -0.984679151833333
"11217" 29 "sitting" "GravityAccY" "time" "mean" 0.1556594569
"11218" 29 "sitting" "GravityAccY" "time" "standarddeviation" -0.973604289833333
"11219" 29 "sitting" "GravityAccZ" "time" "mean" 0.286256063666667
"11220" 29 "sitting" "GravityAccZ" "time" "standarddeviation" -0.966032045333333
"11221" 29 "standing" "BodyAccJerkMag" "frequency" "mean" -0.989793892615385
"11222" 29 "standing" "BodyAccJerkMag" "frequency" "standarddeviation" -0.990327934615385
"11223" 29 "standing" "BodyAccJerkMag" "time" "mean" -0.990785419538462
"11224" 29 "standing" "BodyAccJerkMag" "time" "standarddeviation" -0.990495689538462
"11225" 29 "standing" "BodyAccJerkX" "frequency" "mean" -0.993736906
"11226" 29 "standing" "BodyAccJerkX" "frequency" "standarddeviation" -0.994123423538462
"11227" 29 "standing" "BodyAccJerkX" "time" "mean" 0.0753052530307692
"11228" 29 "standing" "BodyAccJerkX" "time" "standarddeviation" -0.993652820615385
"11229" 29 "standing" "BodyAccJerkY" "frequency" "mean" -0.983194980615385
"11230" 29 "standing" "BodyAccJerkY" "frequency" "standarddeviation" -0.984782782307692
"11231" 29 "standing" "BodyAccJerkY" "time" "mean" 0.0115104978664615
"11232" 29 "standing" "BodyAccJerkY" "time" "standarddeviation" -0.983338157846154
"11233" 29 "standing" "BodyAccJerkZ" "frequency" "mean" -0.988541579384615
"11234" 29 "standing" "BodyAccJerkZ" "frequency" "standarddeviation" -0.991316374615385
"11235" 29 "standing" "BodyAccJerkZ" "time" "mean" 0.000332894985246154
"11236" 29 "standing" "BodyAccJerkZ" "time" "standarddeviation" -0.990593859692308
"11237" 29 "standing" "BodyAccMag" "frequency" "mean" -0.984548094769231
"11238" 29 "standing" "BodyAccMag" "frequency" "standarddeviation" -0.982247716
"11239" 29 "standing" "BodyAccMag" "time" "mean" -0.984745318923077
"11240" 29 "standing" "BodyAccMag" "time" "standarddeviation" -0.981745712923077
"11241" 29 "standing" "BodyAccX" "frequency" "mean" -0.995024039692308
"11242" 29 "standing" "BodyAccX" "frequency" "standarddeviation" -0.996604570307692
"11243" 29 "standing" "BodyAccX" "time" "mean" 0.277965065846154
"11244" 29 "standing" "BodyAccX" "time" "standarddeviation" -0.996068635384615
"11245" 29 "standing" "BodyAccY" "frequency" "mean" -0.973345770461538
"11246" 29 "standing" "BodyAccY" "frequency" "standarddeviation" -0.968278553076923
"11247" 29 "standing" "BodyAccY" "time" "mean" -0.0172605869061538
"11248" 29 "standing" "BodyAccY" "time" "standarddeviation" -0.969295721076923
"11249" 29 "standing" "BodyAccZ" "frequency" "mean" -0.984096024769231
"11250" 29 "standing" "BodyAccZ" "frequency" "standarddeviation" -0.978802973692308
"11251" 29 "standing" "BodyAccZ" "time" "mean" -0.108659067476923
"11252" 29 "standing" "BodyAccZ" "time" "standarddeviation" -0.980207488923077
"11253" 29 "standing" "BodyGyroJerkMag" "frequency" "mean" -0.991672052
"11254" 29 "standing" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.991516778307692
"11255" 29 "standing" "BodyGyroJerkMag" "time" "mean" -0.992144698923077
"11256" 29 "standing" "BodyGyroJerkMag" "time" "standarddeviation" -0.991453632153846
"11257" 29 "standing" "BodyGyroJerkX" "time" "mean" -0.0988701505538462
"11258" 29 "standing" "BodyGyroJerkX" "time" "standarddeviation" -0.983293061692308
"11259" 29 "standing" "BodyGyroJerkY" "time" "mean" -0.0405110578461538
"11260" 29 "standing" "BodyGyroJerkY" "time" "standarddeviation" -0.995533113076923
"11261" 29 "standing" "BodyGyroJerkZ" "time" "mean" -0.0544926306307692
"11262" 29 "standing" "BodyGyroJerkZ" "time" "standarddeviation" -0.990685705384615
"11263" 29 "standing" "BodyGyroMag" "frequency" "mean" -0.980879722923077
"11264" 29 "standing" "BodyGyroMag" "frequency" "standarddeviation" -0.975938728769231
"11265" 29 "standing" "BodyGyroMag" "time" "mean" -0.980657340461539
"11266" 29 "standing" "BodyGyroMag" "time" "standarddeviation" -0.975358665384615
"11267" 29 "standing" "BodyGyroX" "frequency" "mean" -0.974485449538462
"11268" 29 "standing" "BodyGyroX" "frequency" "standarddeviation" -0.979162564923077
"11269" 29 "standing" "BodyGyroX" "time" "mean" -0.0276075573307692
"11270" 29 "standing" "BodyGyroX" "time" "standarddeviation" -0.977994819846154
"11271" 29 "standing" "BodyGyroY" "frequency" "mean" -0.991586674
"11272" 29 "standing" "BodyGyroY" "frequency" "standarddeviation" -0.989643721230769
"11273" 29 "standing" "BodyGyroY" "time" "mean" -0.0721060679123077
"11274" 29 "standing" "BodyGyroY" "time" "standarddeviation" -0.990364876307692
"11275" 29 "standing" "BodyGyroZ" "frequency" "mean" -0.983654714461538
"11276" 29 "standing" "BodyGyroZ" "frequency" "standarddeviation" -0.984714226461538
"11277" 29 "standing" "BodyGyroZ" "time" "mean" 0.0827583768461538
"11278" 29 "standing" "BodyGyroZ" "time" "standarddeviation" -0.983368643230769
"11279" 29 "standing" "GravityAccMag" "time" "mean" -0.984745318923077
"11280" 29 "standing" "GravityAccMag" "time" "standarddeviation" -0.981745712923077
"11281" 29 "standing" "GravityAccX" "time" "mean" 0.974508732
"11282" 29 "standing" "GravityAccX" "time" "standarddeviation" -0.996764227384615
"11283" 29 "standing" "GravityAccY" "time" "mean" -0.05848715356
"11284" 29 "standing" "GravityAccY" "time" "standarddeviation" -0.985134032307692
"11285" 29 "standing" "GravityAccZ" "time" "mean" 0.0316145849747692
"11286" 29 "standing" "GravityAccZ" "time" "standarddeviation" -0.984464543538462
"11287" 29 "walking" "BodyAccJerkMag" "frequency" "mean" -0.108978206490566
"11288" 29 "walking" "BodyAccJerkMag" "frequency" "standarddeviation" -0.169506499226415
"11289" 29 "walking" "BodyAccJerkMag" "time" "mean" -0.240231677415094
"11290" 29 "walking" "BodyAccJerkMag" "time" "standarddeviation" -0.133036273622642
"11291" 29 "walking" "BodyAccJerkX" "frequency" "mean" -0.210469887150943
"11292" 29 "walking" "BodyAccJerkX" "frequency" "standarddeviation" -0.307336669773585
"11293" 29 "walking" "BodyAccJerkX" "time" "mean" 0.0853743348528302
"11294" 29 "walking" "BodyAccJerkX" "time" "standarddeviation" -0.22143354279434
"11295" 29 "walking" "BodyAccJerkY" "frequency" "mean" -0.0880213408433962
"11296" 29 "walking" "BodyAccJerkY" "frequency" "standarddeviation" -0.155020660771698
"11297" 29 "walking" "BodyAccJerkY" "time" "mean" 0.0223870454150943
"11298" 29 "walking" "BodyAccJerkY" "time" "standarddeviation" -0.087174644469434
"11299" 29 "walking" "BodyAccJerkZ" "frequency" "mean" -0.394877826981132
"11300" 29 "walking" "BodyAccJerkZ" "frequency" "standarddeviation" -0.529034897169811
"11301" 29 "walking" "BodyAccJerkZ" "time" "mean" 0.00941547304716981
"11302" 29 "walking" "BodyAccJerkZ" "time" "standarddeviation" -0.461758009811321
"11303" 29 "walking" "BodyAccMag" "frequency" "mean" -0.235683305566038
"11304" 29 "walking" "BodyAccMag" "frequency" "standarddeviation" -0.393257505471698
"11305" 29 "walking" "BodyAccMag" "time" "mean" -0.0955213393716981
"11306" 29 "walking" "BodyAccMag" "time" "standarddeviation" -0.262695063584906
"11307" 29 "walking" "BodyAccX" "frequency" "mean" -0.135819505761321
"11308" 29 "walking" "BodyAccX" "frequency" "standarddeviation" -0.190355976849057
"11309" 29 "walking" "BodyAccX" "time" "mean" 0.271999916792453
"11310" 29 "walking" "BodyAccX" "time" "standarddeviation" -0.174337940226415
"11311" 29 "walking" "BodyAccY" "frequency" "mean" -0.0349642325433962
"11312" 29 "walking" "BodyAccY" "frequency" "standarddeviation" -0.182068539584906
"11313" 29 "walking" "BodyAccY" "time" "mean" -0.0162915600588679
"11314" 29 "walking" "BodyAccY" "time" "standarddeviation" -0.0917540612869811
"11315" 29 "walking" "BodyAccZ" "frequency" "mean" -0.279734839433962
"11316" 29 "walking" "BodyAccZ" "frequency" "standarddeviation" -0.283348100981132
"11317" 29 "walking" "BodyAccZ" "time" "mean" -0.106632427301887
"11318" 29 "walking" "BodyAccZ" "time" "standarddeviation" -0.242828038264151
"11319" 29 "walking" "BodyGyroJerkMag" "frequency" "mean" -0.628501115849057
"11320" 29 "walking" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.618667722641509
"11321" 29 "walking" "BodyGyroJerkMag" "time" "mean" -0.506242118113208
"11322" 29 "walking" "BodyGyroJerkMag" "time" "standarddeviation" -0.612222937169811
"11323" 29 "walking" "BodyGyroJerkX" "time" "mean" -0.10688830318283
"11324" 29 "walking" "BodyGyroJerkX" "time" "standarddeviation" -0.395909621509434
"11325" 29 "walking" "BodyGyroJerkY" "time" "mean" -0.0479898124113208
"11326" 29 "walking" "BodyGyroJerkY" "time" "standarddeviation" -0.587944298490566
"11327" 29 "walking" "BodyGyroJerkZ" "time" "mean" -0.0392368986679245
"11328" 29 "walking" "BodyGyroJerkZ" "time" "standarddeviation" -0.504130088679245
"11329" 29 "walking" "BodyGyroMag" "frequency" "mean" -0.416817853396226
"11330" 29 "walking" "BodyGyroMag" "frequency" "standarddeviation" -0.429156830566038
"11331" 29 "walking" "BodyGyroMag" "time" "mean" -0.28057326754717
"11332" 29 "walking" "BodyGyroMag" "time" "standarddeviation" -0.358814096603774
"11333" 29 "walking" "BodyGyroX" "frequency" "mean" -0.431490048490566
"11334" 29 "walking" "BodyGyroX" "frequency" "standarddeviation" -0.654313559056604
"11335" 29 "walking" "BodyGyroX" "time" "mean" -0.00795668167188679
"11336" 29 "walking" "BodyGyroX" "time" "standarddeviation" -0.598868670943396
"11337" 29 "walking" "BodyGyroY" "frequency" "mean" -0.362232316226415
"11338" 29 "walking" "BodyGyroY" "frequency" "standarddeviation" -0.0941359695075472
"11339" 29 "walking" "BodyGyroY" "time" "mean" -0.081960153154717
"11340" 29 "walking" "BodyGyroY" "time" "standarddeviation" -0.181802636566038
"11341" 29 "walking" "BodyGyroZ" "frequency" "mean" -0.397277495471698
"11342" 29 "walking" "BodyGyroZ" "frequency" "standarddeviation" -0.494117483018868
"11343" 29 "walking" "BodyGyroZ" "time" "mean" 0.0856852236188679
"11344" 29 "walking" "BodyGyroZ" "time" "standarddeviation" -0.430232441132075
"11345" 29 "walking" "GravityAccMag" "time" "mean" -0.0955213393716981
"11346" 29 "walking" "GravityAccMag" "time" "standarddeviation" -0.262695063584906
"11347" 29 "walking" "GravityAccX" "time" "mean" 0.96237438509434
"11348" 29 "walking" "GravityAccX" "time" "standarddeviation" -0.978253538867925
"11349" 29 "walking" "GravityAccY" "time" "mean" -0.127318078679245
"11350" 29 "walking" "GravityAccY" "time" "standarddeviation" -0.975272848113208
"11351" 29 "walking" "GravityAccZ" "time" "mean" 0.0955792142264151
"11352" 29 "walking" "GravityAccZ" "time" "standarddeviation" -0.945981437169811
"11353" 29 "walking downstairs" "BodyAccJerkMag" "frequency" "mean" 0.000448896304791667
"11354" 29 "walking downstairs" "BodyAccJerkMag" "frequency" "standarddeviation" -0.0797714324854167
"11355" 29 "walking downstairs" "BodyAccJerkMag" "time" "mean" -0.138637624454167
"11356" 29 "walking downstairs" "BodyAccJerkMag" "time" "standarddeviation" -0.0307693372041667
"11357" 29 "walking downstairs" "BodyAccJerkX" "frequency" "mean" -0.0382458213333333
"11358" 29 "walking downstairs" "BodyAccJerkX" "frequency" "standarddeviation" -0.0986379156229167
"11359" 29 "walking downstairs" "BodyAccJerkX" "time" "mean" 0.0636871965479167
"11360" 29 "walking downstairs" "BodyAccJerkX" "time" "standarddeviation" -0.023952574044375
"11361" 29 "walking downstairs" "BodyAccJerkY" "frequency" "mean" -0.0977850659541667
"11362" 29 "walking downstairs" "BodyAccJerkY" "frequency" "standarddeviation" -0.120381521220833
"11363" 29 "walking downstairs" "BodyAccJerkY" "time" "mean" 0.000621016968750005
"11364" 29 "walking downstairs" "BodyAccJerkY" "time" "standarddeviation" -0.07734083835625
"11365" 29 "walking downstairs" "BodyAccJerkZ" "frequency" "mean" -0.411173451875
"11366" 29 "walking downstairs" "BodyAccJerkZ" "frequency" "standarddeviation" -0.547320886875
"11367" 29 "walking downstairs" "BodyAccJerkZ" "time" "mean" -0.0140642983104167
"11368" 29 "walking downstairs" "BodyAccJerkZ" "time" "standarddeviation" -0.478764185
"11369" 29 "walking downstairs" "BodyAccMag" "frequency" "mean" 0.115973968158333
"11370" 29 "walking downstairs" "BodyAccMag" "frequency" "standarddeviation" -0.0330868111229167
"11371" 29 "walking downstairs" "BodyAccMag" "time" "mean" 0.103705165666667
"11372" 29 "walking downstairs" "BodyAccMag" "time" "standarddeviation" 0.1344811501875
"11373" 29 "walking downstairs" "BodyAccX" "frequency" "mean" 0.110663200244167
"11374" 29 "walking downstairs" "BodyAccX" "frequency" "standarddeviation" 0.187438624270833
"11375" 29 "walking downstairs" "BodyAccX" "time" "mean" 0.293140441083333
"11376" 29 "walking downstairs" "BodyAccX" "time" "standarddeviation" 0.167383602458333
"11377" 29 "walking downstairs" "BodyAccY" "frequency" "mean" -0.02122937175
"11378" 29 "walking downstairs" "BodyAccY" "frequency" "standarddeviation" -0.239349053641667
"11379" 29 "walking downstairs" "BodyAccY" "time" "mean" -0.01494121505625
"11380" 29 "walking downstairs" "BodyAccY" "time" "standarddeviation" -0.12246346700625
"11381" 29 "walking downstairs" "BodyAccZ" "frequency" "mean" -0.266692150208333
"11382" 29 "walking downstairs" "BodyAccZ" "frequency" "standarddeviation" -0.262073242045833
"11383" 29 "walking downstairs" "BodyAccZ" "time" "mean" -0.0981339984895833
"11384" 29 "walking downstairs" "BodyAccZ" "time" "standarddeviation" -0.223177999879167
"11385" 29 "walking downstairs" "BodyGyroJerkMag" "frequency" "mean" -0.596578626041667
"11386" 29 "walking downstairs" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.626675982083333
"11387" 29 "walking downstairs" "BodyGyroJerkMag" "time" "mean" -0.539174456458333
"11388" 29 "walking downstairs" "BodyGyroJerkMag" "time" "standarddeviation" -0.59705704875
"11389" 29 "walking downstairs" "BodyGyroJerkX" "time" "mean" -0.0743986469979167
"11390" 29 "walking downstairs" "BodyGyroJerkX" "time" "standarddeviation" -0.347807556958333
"11391" 29 "walking downstairs" "BodyGyroJerkY" "time" "mean" -0.0671482305364583
"11392" 29 "walking downstairs" "BodyGyroJerkY" "time" "standarddeviation" -0.693469035833333
"11393" 29 "walking downstairs" "BodyGyroJerkZ" "time" "mean" -0.0359648430270833
"11394" 29 "walking downstairs" "BodyGyroJerkZ" "time" "standarddeviation" -0.379769406458333
"11395" 29 "walking downstairs" "BodyGyroMag" "frequency" "mean" -0.381459881875
"11396" 29 "walking downstairs" "BodyGyroMag" "frequency" "standarddeviation" -0.323024575098542
"11397" 29 "walking downstairs" "BodyGyroMag" "time" "mean" -0.122968108816667
"11398" 29 "walking downstairs" "BodyGyroMag" "time" "standarddeviation" -0.26740979843125
"11399" 29 "walking downstairs" "BodyGyroX" "frequency" "mean" -0.18941800145
"11400" 29 "walking downstairs" "BodyGyroX" "frequency" "standarddeviation" -0.319123137947917
"11401" 29 "walking downstairs" "BodyGyroX" "time" "mean" -0.0374126070957292
"11402" 29 "walking downstairs" "BodyGyroX" "time" "standarddeviation" -0.282077257508333
"11403" 29 "walking downstairs" "BodyGyroY" "frequency" "mean" -0.463125032083333
"11404" 29 "walking downstairs" "BodyGyroY" "frequency" "standarddeviation" -0.354872689583333
"11405" 29 "walking downstairs" "BodyGyroY" "time" "mean" -0.0851045889895833
"11406" 29 "walking downstairs" "BodyGyroY" "time" "standarddeviation" -0.390460137708333
"11407" 29 "walking downstairs" "BodyGyroZ" "frequency" "mean" -0.199225894479167
"11408" 29 "walking downstairs" "BodyGyroZ" "frequency" "standarddeviation" -0.416165845833333
"11409" 29 "walking downstairs" "BodyGyroZ" "time" "mean" 0.0822244074666667
"11410" 29 "walking downstairs" "BodyGyroZ" "time" "standarddeviation" -0.311122615416667
"11411" 29 "walking downstairs" "GravityAccMag" "time" "mean" 0.103705165666667
"11412" 29 "walking downstairs" "GravityAccMag" "time" "standarddeviation" 0.1344811501875
"11413" 29 "walking downstairs" "GravityAccX" "time" "mean" 0.948486215
"11414" 29 "walking downstairs" "GravityAccX" "time" "standarddeviation" -0.9417361925
"11415" 29 "walking downstairs" "GravityAccY" "time" "mean" -0.0760962952291667
"11416" 29 "walking downstairs" "GravityAccY" "time" "standarddeviation" -0.91390306375
"11417" 29 "walking downstairs" "GravityAccZ" "time" "mean" 0.0919650454166667
"11418" 29 "walking downstairs" "GravityAccZ" "time" "standarddeviation" -0.869300904791667
"11419" 29 "walking upstairs" "BodyAccJerkMag" "frequency" "mean" -0.239108046693878
"11420" 29 "walking upstairs" "BodyAccJerkMag" "frequency" "standarddeviation" -0.280583556530612
"11421" 29 "walking upstairs" "BodyAccJerkMag" "time" "mean" -0.344324833061224
"11422" 29 "walking upstairs" "BodyAccJerkMag" "time" "standarddeviation" -0.254485176020408
"11423" 29 "walking upstairs" "BodyAccJerkX" "frequency" "mean" -0.225067771046939
"11424" 29 "walking upstairs" "BodyAccJerkX" "frequency" "standarddeviation" -0.211385397877551
"11425" 29 "walking upstairs" "BodyAccJerkX" "time" "mean" 0.106345193353878
"11426" 29 "walking upstairs" "BodyAccJerkX" "time" "standarddeviation" -0.182365815065306
"11427" 29 "walking upstairs" "BodyAccJerkY" "frequency" "mean" -0.408886605510204
"11428" 29 "walking upstairs" "BodyAccJerkY" "frequency" "standarddeviation" -0.408648946938776
"11429" 29 "walking upstairs" "BodyAccJerkY" "time" "mean" -0.000689019191836735
"11430" 29 "walking upstairs" "BodyAccJerkY" "time" "standarddeviation" -0.388624195510204
"11431" 29 "walking upstairs" "BodyAccJerkZ" "frequency" "mean" -0.646198587755102
"11432" 29 "walking upstairs" "BodyAccJerkZ" "frequency" "standarddeviation" -0.710116591836735
"11433" 29 "walking upstairs" "BodyAccJerkZ" "time" "mean" -0.0290713871612245
"11434" 29 "walking upstairs" "BodyAccJerkZ" "time" "standarddeviation" -0.678763766530612
"11435" 29 "walking upstairs" "BodyAccMag" "frequency" "mean" -0.108306402963265
"11436" 29 "walking upstairs" "BodyAccMag" "frequency" "standarddeviation" -0.155993755897959
"11437" 29 "walking upstairs" "BodyAccMag" "time" "mean" 0.00834360271428571
"11438" 29 "walking upstairs" "BodyAccMag" "time" "standarddeviation" -0.0414696051693878
